EmployeeID,Sum of EnvironmentSatisfaction,JobSatisfaction,ManagerRating,PerformanceID,Sum of RelationshipSatisfaction,Year,Quarter,Month,Day,Sum of SelfRating,Sum of TrainingOpportunitiesTaken,Sum of TrainingOpportunitiesWithinYear,Sum of WorkLifeBalance
9756-3EAB,5,2,4,PR5476,2,2021,Qtr 4,November,19,4,1,2,5
9756-3EAB,4,3,4,PR6594,4,2022,Qtr 4,November,19,4,0,3,4
9758-DE2F,3,5,4,PR6579,4,2022,Qtr 4,November,14,4,3,1,5
97F4-0B14,3,2,2,PR936,5,2016,Qtr 1,February,16,3,3,3,5
97F4-0B14,3,2,3,PR2116,3,2018,Qtr 1,February,15,4,2,1,5
97F4-0B14,3,2,4,PR4675,5,2021,Qtr 1,February,14,4,3,1,2
97F4-0B14,3,3,4,PR1479,3,2017,Qtr 1,February,15,5,0,3,3
97F4-0B14,4,3,4,PR5738,5,2022,Qtr 1,February,14,4,0,1,3
97F4-0B14,5,5,3,PR513,4,2015,Qtr 1,February,16,4,1,2,5
97F4-0B14,3,5,4,PR3702,4,2020,Qtr 1,February,15,5,2,2,2
97F4-0B14,4,5,5,PR2848,2,2019,Qtr 1,February,15,5,2,3,5
97F7-5710,5,3,4,PR5450,2,2021,Qtr 4,November,8,5,2,1,2
97F7-5710,3,5,4,PR6563,4,2022,Qtr 4,November,8,4,1,2,2
9811-F345,3,2,4,PR1817,5,2017,Qtr 3,August,13,5,1,2,2
9811-F345,3,2,4,PR6334,2,2022,Qtr 3,August,12,4,0,3,3
9811-F345,3,2,5,PR1229,5,2016,Qtr 3,August,13,5,2,1,3
9811-F345,4,3,2,PR5228,4,2021,Qtr 3,August,12,3,1,2,2
9811-F345,3,3,5,PR4207,5,2020,Qtr 3,August,12,5,0,3,2
9811-F345,3,4,3,PR3295,4,2019,Qtr 3,August,13,3,1,3,5
9811-F345,3,5,3,PR2500,2,2018,Qtr 3,August,13,3,0,2,5
9825-45EF,4,2,3,PR5223,4,2021,Qtr 3,August,11,3,0,3,2
9825-45EF,5,2,3,PR6328,2,2022,Qtr 3,August,11,3,0,3,2
9825-45EF,4,3,4,PR1225,5,2016,Qtr 3,August,12,5,0,3,4
9825-45EF,5,3,4,PR1814,3,2017,Qtr 3,August,12,5,0,1,3
9825-45EF,3,3,4,PR4202,4,2020,Qtr 3,August,11,5,0,3,5
9825-45EF,3,4,2,PR2496,3,2018,Qtr 3,August,12,3,0,2,3
9825-45EF,4,5,3,PR3290,3,2019,Qtr 3,August,12,4,1,1,3
9862-8904,4,1,4,PR6654,2,2022,Qtr 4,December,13,4,0,3,4
9862-8904,3,5,4,PR5527,3,2021,Qtr 4,December,13,4,1,3,4
98EE-8547,5,2,3,PR483,2,2015,Qtr 1,January,30,4,2,3,2
98EE-8547,3,2,4,PR3647,5,2020,Qtr 1,January,29,4,0,3,3
98EE-8547,5,2,4,PR4616,4,2021,Qtr 1,January,28,5,2,3,5
98EE-8547,4,3,2,PR2798,2,2019,Qtr 1,January,29,3,0,3,5
98EE-8547,4,3,4,PR5677,3,2022,Qtr 1,January,28,4,0,2,3
98EE-8547,3,3,4,PR903,5,2016,Qtr 1,January,30,5,0,3,4
98EE-8547,5,4,2,PR2070,2,2018,Qtr 1,January,29,3,0,3,5
98EE-8547,4,4,4,PR190,3,2014,Qtr 1,January,30,5,2,2,2
98EE-8547,4,5,5,PR1441,5,2017,Qtr 1,January,29,5,1,2,5
9900-1159,4,2,2,PR6239,4,2022,Qtr 3,July,10,3,1,1,5
9900-1159,3,2,4,PR2440,2,2018,Qtr 3,July,11,5,2,3,5
9900-1159,4,2,5,PR4128,4,2020,Qtr 3,July,10,5,2,3,5
9900-1159,4,4,2,PR5138,5,2021,Qtr 3,July,10,3,1,2,4
9900-1159,5,4,4,PR1769,4,2017,Qtr 3,July,11,4,2,1,3
9900-1159,5,4,5,PR3222,3,2019,Qtr 3,July,11,5,2,1,2
991F-BAF4,5,3,2,PR6243,5,2022,Qtr 3,July,10,3,1,1,4
9937-CDF7,4,1,4,PR3595,3,2020,Qtr 1,January,10,4,1,1,3
9937-CDF7,4,2,5,PR2028,2,2018,Qtr 1,January,10,5,2,2,4
9937-CDF7,5,3,2,PR2752,3,2019,Qtr 1,January,10,3,0,3,2
9937-CDF7,5,3,3,PR163,3,2014,Qtr 1,January,11,3,0,3,5
9937-CDF7,4,3,4,PR865,4,2016,Qtr 1,January,11,4,1,2,3
9937-CDF7,4,4,3,PR453,5,2015,Qtr 1,January,11,4,0,2,2
9937-CDF7,4,4,3,PR5618,4,2022,Qtr 1,January,9,4,0,3,4
9937-CDF7,4,4,5,PR1396,4,2017,Qtr 1,January,10,5,2,2,4
9937-CDF7,3,5,2,PR4560,3,2021,Qtr 1,January,9,3,0,3,2
9937-CDF7,5,5,5,PR11,2,2013,Qtr 1,January,11,5,0,2,2
993B-186B,4,3,4,PR6378,5,2022,Qtr 3,August,28,4,0,3,5
993B-186B,3,4,4,PR5272,2,2021,Qtr 3,August,28,4,1,1,4
993B-186B,4,5,2,PR4249,5,2020,Qtr 3,August,28,3,0,3,2
993B-186B,4,5,4,PR2526,4,2018,Qtr 3,August,29,5,1,3,3
993B-186B,4,5,5,PR3326,4,2019,Qtr 3,August,29,5,2,1,5
994A-5F84,5,2,3,PR4302,2,2020,Qtr 3,September,23,3,1,3,4
994A-5F84,5,3,3,PR6435,3,2022,Qtr 3,September,23,4,3,3,3
994A-5F84,4,3,4,PR5330,3,2021,Qtr 3,September,23,5,2,3,5
9A87-71F6,3,2,4,PR1191,5,2016,Qtr 3,July,9,5,1,3,4
9A87-71F6,3,3,4,PR3215,2,2019,Qtr 3,July,9,5,1,2,5
9A87-71F6,3,4,3,PR4120,4,2020,Qtr 3,July,8,4,0,2,2
9A87-71F6,4,4,5,PR1764,3,2017,Qtr 3,July,9,5,0,1,4
9A87-71F6,4,5,2,PR725,4,2015,Qtr 3,July,10,3,0,3,3
9A87-71F6,3,5,5,PR2433,3,2018,Qtr 3,July,9,5,0,1,2
9A9B-630B,1,2,4,PR5985,2,2022,Qtr 2,April,25,5,1,2,4
9AAB-DCD0,5,3,4,PR2214,2,2018,Qtr 1,March,28,4,1,3,3
9AAB-DCD0,5,3,5,PR4810,4,2021,Qtr 1,March,27,5,0,2,4
9AAB-DCD0,4,4,3,PR2957,4,2019,Qtr 1,March,28,3,0,3,4
9AAB-DCD0,5,4,3,PR583,3,2015,Qtr 1,March,29,4,0,1,2
9AAB-DCD0,4,4,4,PR1019,2,2016,Qtr 1,March,28,5,1,2,5
9AAB-DCD0,4,4,4,PR3821,2,2020,Qtr 1,March,27,5,0,1,5
9AAB-DCD0,3,5,3,PR1565,4,2017,Qtr 1,March,28,3,0,2,4
9AAB-DCD0,4,5,4,PR5883,5,2022,Qtr 1,March,27,5,0,1,5
9AAD-D3C1,2,1,4,PR4079,1,2020,Qtr 2,June,23,4,0,1,1
9AAD-D3C1,5,2,2,PR2405,4,2018,Qtr 2,June,24,3,0,2,4
9AAD-D3C1,4,2,3,PR1172,5,2016,Qtr 2,June,24,3,0,3,4
9AAD-D3C1,3,2,3,PR5083,4,2021,Qtr 2,June,23,3,1,1,2
9AAD-D3C1,4,2,3,PR710,3,2015,Qtr 2,June,25,3,1,1,4
9AAD-D3C1,3,4,3,PR1741,4,2017,Qtr 2,June,24,3,3,3,2
9AAD-D3C1,5,5,3,PR3178,2,2019,Qtr 2,June,24,4,0,1,3
9AAD-D3C1,5,5,3,PR6179,5,2022,Qtr 2,June,23,4,1,3,2
9BC9-1288,4,2,3,PR4125,2,2020,Qtr 3,July,9,4,3,1,3
9BC9-1288,4,2,3,PR6234,3,2022,Qtr 3,July,9,4,0,2,2
9BC9-1288,4,4,3,PR5134,3,2021,Qtr 3,July,9,4,1,3,3
9BC9-1288,4,5,3,PR2437,4,2018,Qtr 3,July,10,3,0,2,5
9BC9-1288,4,5,4,PR3219,4,2019,Qtr 3,July,10,4,0,3,3
9BD6-2C43,4,2,4,PR1095,4,2016,Qtr 2,May,6,4,1,1,2
9BD6-2C43,5,3,5,PR651,3,2015,Qtr 2,May,7,5,3,1,5
9BD6-2C43,3,4,2,PR129,2,2013,Qtr 2,May,7,3,1,2,3
9BD6-2C43,3,5,3,PR323,2,2014,Qtr 2,May,7,3,1,3,4
9BD6-2C43,4,5,5,PR1650,4,2017,Qtr 2,May,6,5,1,1,2
9BE8-2C44,1,2,3,PR4081,4,2020,Qtr 2,June,23,3,2,1,4
9BE8-2C44,3,2,3,PR6181,2,2022,Qtr 2,June,23,4,2,1,3
9BE8-2C44,5,4,4,PR5085,2,2021,Qtr 2,June,23,5,2,1,5
9C24-CD7A,4,2,2,PR2352,4,2018,Qtr 2,May,25,3,0,3,5
9C24-CD7A,3,2,4,PR6089,2,2022,Qtr 2,May,24,5,0,1,4
9C24-CD7A,4,2,5,PR4004,5,2020,Qtr 2,May,24,5,1,3,2
9C24-CD7A,3,3,2,PR5004,3,2021,Qtr 2,May,24,3,1,3,2
9C24-CD7A,4,3,5,PR3114,3,2019,Qtr 2,May,25,5,0,2,4
9C24-CD7A,5,4,5,PR1691,3,2017,Qtr 2,May,25,5,0,3,2
9C27-3F5C,5,5,5,PR353,5,2014,Qtr 2,May,30,5,0,3,4
9C27-3F5C,3,5,5,PR688,2,2015,Qtr 2,May,30,5,2,2,5
9C57-828C,4,2,3,PR2936,5,2019,Qtr 1,March,19,4,0,3,5
9C57-828C,4,3,3,PR4780,5,2021,Qtr 1,March,18,3,1,2,2
9C57-828C,5,3,3,PR5849,5,2022,Qtr 1,March,18,3,1,3,4
9C57-828C,5,4,3,PR1006,2,2016,Qtr 1,March,19,3,1,1,2
9C57-828C,4,4,4,PR1552,5,2017,Qtr 1,March,19,4,1,1,5
9C57-828C,3,5,4,PR2198,5,2018,Qtr 1,March,19,5,0,1,4
9C57-828C,5,5,4,PR3796,2,2020,Qtr 1,March,18,5,1,1,3
9C6C-E5CE,4,2,4,PR2306,2,2018,Qtr 2,May,5,5,0,3,5
9C6C-E5CE,4,3,4,PR3944,5,2020,Qtr 2,May,4,4,2,1,5
9C6C-E5CE,4,5,5,PR3060,2,2019,Qtr 2,May,5,5,1,2,4
9C71-34AE,5,2,3,PR5535,2,2021,Qtr 4,December,17,4,3,2,2
9C71-34AE,4,2,3,PR6663,2,2022,Qtr 4,December,17,3,1,3,2
9C71-34AE,4,2,4,PR1355,2,2016,Qtr 4,December,18,5,2,2,5
9C71-34AE,4,3,3,PR835,5,2015,Qtr 4,December,19,4,1,1,2
9C71-34AE,3,4,3,PR3529,2,2019,Qtr 4,December,18,3,1,3,2
9C71-34AE,5,4,4,PR1983,2,2017,Qtr 4,December,18,5,0,2,2
9C71-34AE,5,4,4,PR4484,3,2020,Qtr 4,December,17,4,1,3,3
9C71-34AE,4,5,4,PR2700,2,2018,Qtr 4,December,18,4,1,3,4
9C71-61AE,3,2,2,PR4602,4,2021,Qtr 1,January,21,3,1,1,5
9C71-61AE,3,2,3,PR1428,4,2017,Qtr 1,January,22,3,2,1,5
9C71-61AE,5,3,2,PR2785,4,2019,Qtr 1,January,22,3,1,3,4
9C71-61AE,3,3,3,PR475,4,2015,Qtr 1,January,23,3,0,3,2
9C71-61AE,4,4,3,PR182,3,2014,Qtr 1,January,23,4,3,1,2
9C71-61AE,3,4,4,PR5662,5,2022,Qtr 1,January,21,5,2,2,5
9C71-61AE,3,5,4,PR2058,3,2018,Qtr 1,January,22,4,2,1,2
9C71-61AE,4,5,4,PR892,5,2016,Qtr 1,January,23,5,0,2,2
9C71-61AE,4,5,5,PR3633,2,2020,Qtr 1,January,22,5,1,2,2
9C7D-E1B1,3,2,5,PR5402,4,2021,Qtr 4,October,25,5,1,1,3
9C7D-E1B1,3,3,3,PR6518,5,2022,Qtr 4,October,25,3,0,3,5
9C7D-E1B1,4,3,4,PR1901,2,2017,Qtr 4,October,26,5,1,3,2
9C7D-E1B1,5,3,4,PR4366,5,2020,Qtr 4,October,25,4,1,3,5
9C7D-E1B1,4,4,2,PR2609,1,2018,Qtr 4,October,26,3,0,2,2
9C7D-E1B1,4,4,4,PR1290,2,2016,Qtr 4,October,26,5,0,3,3
9C7D-E1B1,4,4,4,PR3426,3,2019,Qtr 4,October,26,5,1,3,2
9C7D-E1B1,4,4,5,PR787,3,2015,Qtr 4,October,27,5,1,2,5
9C7D-E1B1,5,5,3,PR409,5,2014,Qtr 4,October,27,3,0,1,3
9CC0-FF43,2,1,4,PR5530,1,2021,Qtr 4,December,15,5,2,3,2
9CC0-FF43,4,1,5,PR6658,1,2022,Qtr 4,December,15,5,3,3,3
9CC0-FF43,5,4,5,PR3527,2,2019,Qtr 4,December,16,5,0,2,4
9CC0-FF43,4,5,3,PR4480,2,2020,Qtr 4,December,15,3,2,3,4
9CE9-B0D5,5,2,2,PR1740,5,2017,Qtr 2,June,23,3,1,2,3
9CE9-B0D5,4,2,5,PR5082,4,2021,Qtr 2,June,22,5,0,3,4
9CE9-B0D5,5,3,2,PR4078,5,2020,Qtr 2,June,22,3,0,3,4
9CE9-B0D5,5,5,2,PR3177,4,2019,Qtr 2,June,23,3,1,3,4
9CE9-B0D5,5,5,3,PR2404,4,2018,Qtr 2,June,23,4,0,2,5
9CE9-B0D5,3,5,4,PR6176,4,2022,Qtr 2,June,22,4,1,1,2
9D01-8A02,5,2,4,PR3011,2,2019,Qtr 2,April,18,4,1,3,4
9D01-8A02,4,4,4,PR4877,2,2021,Qtr 2,April,17,4,1,1,2
9D01-8A02,3,4,5,PR1611,4,2017,Qtr 2,April,18,5,0,1,5
9D01-8A02,5,5,3,PR5955,3,2022,Qtr 2,April,17,3,2,1,2
9D01-8A02,4,5,4,PR2266,4,2018,Qtr 2,April,18,4,0,2,4
9D01-8A02,5,5,4,PR3886,3,2020,Qtr 2,April,17,4,2,1,2
9D3C-DA45,4,2,3,PR1671,3,2017,Qtr 2,May,17,3,0,3,5
9D3C-DA45,4,2,4,PR3979,3,2020,Qtr 2,May,16,5,1,1,2
9D3C-DA45,3,3,3,PR2332,4,2018,Qtr 2,May,17,3,0,1,2
9D3C-DA45,5,3,3,PR6058,5,2022,Qtr 2,May,16,3,1,1,3
9D3C-DA45,4,3,5,PR1116,5,2016,Qtr 2,May,17,5,1,3,2
9D3C-DA45,5,4,2,PR3091,5,2019,Qtr 2,May,17,3,2,2,4
9D3C-DA45,4,5,5,PR4976,5,2021,Qtr 2,May,16,5,0,2,5
9D7B-9B37,4,2,2,PR1711,4,2017,Qtr 2,June,5,3,0,3,4
9D7B-9B37,3,2,3,PR6121,5,2022,Qtr 2,June,4,3,0,2,5
9D7B-9B37,4,2,4,PR2375,2,2018,Qtr 2,June,5,5,2,2,2
9D7B-9B37,4,2,4,PR4033,4,2020,Qtr 2,June,4,4,1,1,4
9D7B-9B37,5,3,3,PR3142,3,2019,Qtr 2,June,5,3,2,3,3
9D7B-9B37,3,3,4,PR1150,4,2016,Qtr 2,June,5,4,0,2,4
9D7B-9B37,3,4,2,PR5035,5,2021,Qtr 2,June,4,3,1,1,3
9D7B-9B37,4,5,3,PR692,5,2015,Qtr 2,June,6,4,2,1,4
9DB1-8C59,5,2,3,PR4178,4,2020,Qtr 3,July,29,3,0,2,4
9DB1-8C59,5,3,2,PR3269,5,2019,Qtr 3,July,30,3,0,3,3
9DB1-8C59,3,3,5,PR1802,3,2017,Qtr 3,July,30,5,1,3,2
9DB1-8C59,4,4,4,PR2479,2,2018,Qtr 3,July,30,4,2,2,5
9DB1-8C59,3,5,3,PR5194,3,2021,Qtr 3,July,29,4,2,3,2
9DB1-8C59,4,5,4,PR6297,2,2022,Qtr 3,July,29,4,1,2,2
9DB2-76B3,3,2,3,PR2468,1,2018,Qtr 3,July,25,3,2,1,2
9DB2-76B3,3,2,4,PR4166,5,2020,Qtr 3,July,24,4,1,3,2
9DB2-76B3,4,3,3,PR1794,3,2017,Qtr 3,July,25,4,3,2,2
9DB2-76B3,5,3,4,PR1208,2,2016,Qtr 3,July,25,5,1,1,4
9DB2-76B3,5,4,2,PR3256,2,2019,Qtr 3,July,25,3,0,1,4
9DB2-76B3,3,4,4,PR5182,5,2021,Qtr 3,July,24,4,0,2,3
9DB2-76B3,3,4,4,PR736,2,2015,Qtr 3,July,26,5,0,3,3
9DB2-76B3,3,5,2,PR6285,3,2022,Qtr 3,July,24,3,2,2,2
9DB8-F763,1,1,4,PR5986,4,2022,Qtr 2,April,25,5,2,2,3
9DFE-1FD5,4,2,2,PR2832,3,2019,Qtr 1,February,9,3,0,2,2
9DFE-1FD5,3,2,3,PR1466,3,2017,Qtr 1,February,9,3,2,3,5
9DFE-1FD5,5,3,4,PR4657,4,2021,Qtr 1,February,8,5,1,2,2
9DFE-1FD5,3,3,5,PR3684,5,2020,Qtr 1,February,9,5,0,3,4
9DFE-1FD5,3,4,4,PR2101,3,2018,Qtr 1,February,9,5,0,1,3
9DFE-1FD5,5,4,4,PR504,4,2015,Qtr 1,February,10,5,0,1,5
9DFE-1FD5,5,5,4,PR924,2,2016,Qtr 1,February,10,5,0,1,5
9DFE-1FD5,5,5,5,PR5720,2,2022,Qtr 1,February,8,5,0,2,3
9E22-6287,5,2,3,PR6526,4,2022,Qtr 4,October,28,3,1,3,3
9E22-6287,3,2,4,PR4375,4,2020,Qtr 4,October,28,4,0,2,4
9E22-6287,3,3,2,PR3434,2,2019,Qtr 4,October,29,3,0,1,4
9E22-6287,3,3,5,PR2615,5,2018,Qtr 4,October,29,5,2,1,5
9E22-6287,3,4,3,PR1294,2,2016,Qtr 4,October,29,3,0,1,3
9E22-6287,3,4,4,PR5412,2,2021,Qtr 4,October,28,4,0,3,5
9E22-6287,5,5,3,PR790,3,2015,Qtr 4,October,30,3,1,3,4
9E22-6287,4,5,4,PR1907,5,2017,Qtr 4,October,29,4,1,2,5
9E7A-1F70,4,2,2,PR860,5,2016,Qtr 1,January,8,3,0,1,3
9E7A-1F70,3,2,3,PR2742,4,2019,Qtr 1,January,7,4,0,1,5
9E7A-1F70,3,2,5,PR2019,5,2018,Qtr 1,January,7,5,1,1,2
9E7A-1F70,3,2,5,PR449,2,2015,Qtr 1,January,8,5,1,3,3
9E7A-1F70,4,2,5,PR4545,5,2021,Qtr 1,January,6,5,2,3,4
9E7A-1F70,3,4,3,PR07,5,2013,Qtr 1,January,8,4,1,2,5
9E7A-1F70,4,4,3,PR5602,3,2022,Qtr 1,January,6,3,2,3,3
9E7A-1F70,3,4,4,PR1388,2,2017,Qtr 1,January,7,5,1,2,4
9E7A-1F70,4,5,4,PR3581,5,2020,Qtr 1,January,7,5,1,2,4
9E7A-1F70,5,5,5,PR159,2,2014,Qtr 1,January,8,5,0,1,5
9E87-533E,5,2,2,PR1402,5,2017,Qtr 1,January,12,3,0,2,3
9E8E-F2FF,2,1,4,PR6662,1,2022,Qtr 4,December,16,4,2,3,1
9E8E-F2FF,4,4,4,PR5534,2,2021,Qtr 4,December,16,4,0,1,4
9ED3-ED64,5,4,5,PR5798,4,2022,Qtr 1,March,3,5,0,1,3
9F02-0D39,4,2,3,PR5299,4,2021,Qtr 3,September,8,4,0,3,4
9F02-0D39,5,2,4,PR3346,4,2019,Qtr 3,September,9,5,2,2,2
9F02-0D39,3,3,4,PR4272,2,2020,Qtr 3,September,8,4,1,3,3
9F02-0D39,3,4,3,PR2541,5,2018,Qtr 3,September,9,4,1,2,3
9F02-0D39,4,4,4,PR6405,5,2022,Qtr 3,September,8,5,1,3,5
9F65-F612,3,2,3,PR6052,5,2022,Qtr 2,May,15,4,1,1,4
9F65-F612,3,3,3,PR1114,5,2016,Qtr 2,May,16,3,0,3,5
9F65-F612,5,3,3,PR336,4,2014,Qtr 2,May,17,4,0,3,3
9F65-F612,3,3,4,PR3975,4,2020,Qtr 2,May,15,5,3,3,3
9F65-F612,4,4,3,PR4971,3,2021,Qtr 2,May,15,3,2,3,2
9F65-F612,3,4,3,PR667,3,2015,Qtr 2,May,17,3,0,1,2
9F65-F612,5,5,3,PR141,3,2013,Qtr 2,May,17,4,1,2,3
9F65-F612,5,5,3,PR1669,3,2017,Qtr 2,May,16,3,1,3,5
9F65-F612,5,5,3,PR2330,4,2018,Qtr 2,May,16,3,1,1,2
9F65-F612,5,5,4,PR3089,4,2019,Qtr 2,May,16,5,1,3,5
9FE1-0345,4,1,4,PR6622,4,2022,Qtr 4,November,30,5,3,3,3
9FE1-0345,1,1,5,PR4452,4,2020,Qtr 4,November,30,5,0,3,2
9FE1-0345,3,2,3,PR5499,2,2021,Qtr 4,November,30,3,0,1,2
9FE1-0345,5,3,3,PR1961,4,2017,Qtr 4,December,1,3,2,3,3
9FE1-0345,5,3,5,PR2675,3,2018,Qtr 4,December,1,5,0,2,2
9FE1-0345,4,4,4,PR1335,3,2016,Qtr 4,December,1,5,0,1,3
9FE1-0345,4,5,3,PR3503,5,2019,Qtr 4,December,1,4,0,3,5
9FE1-0345,5,5,3,PR817,3,2015,Qtr 4,December,2,4,2,2,3
A067-9F4F,3,2,3,PR6447,4,2022,Qtr 3,September,26,4,1,3,2
A072-D80B,3,5,2,PR6128,3,2022,Qtr 2,June,5,3,2,3,5
A0EC-C4AE,5,5,3,PR5451,5,2021,Qtr 4,November,8,3,0,3,4
A105-470B,3,1,3,PR3834,4,2020,Qtr 1,March,31,3,2,2,3
A105-470B,4,1,4,PR4823,2,2021,Qtr 1,March,31,4,2,2,4
A105-470B,5,2,3,PR5899,3,2022,Qtr 1,March,31,4,3,2,4
A105-470B,3,4,3,PR2967,3,2019,Qtr 2,April,1,3,0,1,3
A11D-324A,5,2,4,PR3903,5,2020,Qtr 2,April,22,4,1,3,5
A11D-324A,3,3,3,PR3025,2,2019,Qtr 2,April,23,3,0,2,3
A11D-324A,4,3,4,PR2279,4,2018,Qtr 2,April,23,5,1,1,2
A11D-324A,3,5,4,PR4895,4,2021,Qtr 2,April,22,5,2,3,2
A161-29FC,4,3,2,PR4756,3,2021,Qtr 1,March,9,3,0,2,5
A161-29FC,3,5,2,PR5823,2,2022,Qtr 1,March,9,3,2,3,3
A184-3B30,4,2,3,PR3967,5,2020,Qtr 2,May,13,4,0,2,2
A184-3B30,4,3,3,PR2325,2,2018,Qtr 2,May,14,4,3,3,5
A184-3B30,5,3,5,PR4963,4,2021,Qtr 2,May,13,5,1,3,5
A184-3B30,3,4,2,PR6043,3,2022,Qtr 2,May,13,3,1,1,3
A184-3B30,5,4,3,PR3082,5,2019,Qtr 2,May,14,4,3,2,3
A1AB-EE7C,4,3,4,PR6085,3,2022,Qtr 2,May,22,4,1,3,5
A1B4-5481,5,2,2,PR119,2,2013,Qtr 2,May,1,3,0,1,4
A1B4-5481,5,2,3,PR3042,2,2019,Qtr 2,April,30,4,2,2,4
A1B4-5481,4,2,3,PR3924,2,2020,Qtr 2,April,29,4,0,1,4
A1B4-5481,5,2,4,PR4919,5,2021,Qtr 2,April,29,5,2,1,4
A1B4-5481,5,3,3,PR1076,3,2016,Qtr 2,April,30,4,0,1,3
A1B4-5481,5,3,3,PR1630,5,2017,Qtr 2,April,30,3,0,3,4
A1B4-5481,3,3,4,PR2289,4,2018,Qtr 2,April,30,4,0,1,2
A1B4-5481,3,3,4,PR635,2,2015,Qtr 2,May,1,5,2,1,4
A1B4-5481,5,4,2,PR308,4,2014,Qtr 2,May,1,3,3,2,5
A1B4-5481,5,4,3,PR5999,3,2022,Qtr 2,April,29,4,0,2,5
A1DB-6C34,5,3,4,PR3287,2,2019,Qtr 3,August,9,4,0,3,4
A1DB-6C34,4,3,5,PR6322,3,2022,Qtr 3,August,8,5,1,3,2
A1DB-6C34,5,4,3,PR5218,4,2021,Qtr 3,August,8,4,0,2,5
A1DB-6C34,5,5,3,PR2494,5,2018,Qtr 3,August,9,4,0,2,4
A1DB-6C34,4,5,3,PR4197,3,2020,Qtr 3,August,8,3,0,3,2
A2AE-FD61,3,5,4,PR832,3,2015,Qtr 4,December,15,4,3,1,2
A2B5-823F,4,2,3,PR2436,2,2018,Qtr 3,July,10,3,2,1,4
A2B5-823F,3,4,2,PR5133,4,2021,Qtr 3,July,9,3,0,1,4
A2B5-823F,5,4,3,PR4124,5,2020,Qtr 3,July,9,4,0,1,4
A2B5-823F,3,4,5,PR6233,5,2022,Qtr 3,July,9,5,0,3,3
A2B5-823F,3,5,4,PR1194,3,2016,Qtr 3,July,10,4,1,3,4
A2B5-823F,5,5,4,PR1767,5,2017,Qtr 3,July,10,4,0,2,5
A2B5-823F,3,5,5,PR3218,4,2019,Qtr 3,July,10,5,1,3,2
A2D0-E2D2,3,2,3,PR2336,5,2018,Qtr 2,May,19,4,1,3,3
A2D0-E2D2,3,2,3,PR3984,4,2020,Qtr 2,May,18,4,0,1,2
A2D0-E2D2,5,2,3,PR671,2,2015,Qtr 2,May,20,3,1,3,4
A2D0-E2D2,5,2,5,PR144,5,2013,Qtr 2,May,20,5,2,3,4
A2D0-E2D2,5,3,2,PR6065,2,2022,Qtr 2,May,18,3,2,2,3
A2D0-E2D2,3,4,2,PR339,3,2014,Qtr 2,May,20,3,0,1,4
A2D0-E2D2,3,4,3,PR1120,4,2016,Qtr 2,May,19,4,1,1,4
A2D0-E2D2,4,4,4,PR1675,2,2017,Qtr 2,May,19,5,1,1,3
A2D0-E2D2,4,5,2,PR3096,3,2019,Qtr 2,May,19,3,0,2,5
A2D0-E2D2,3,5,4,PR4983,5,2021,Qtr 2,May,18,4,1,1,3
A2FB-2D5D,3,2,3,PR1360,4,2016,Qtr 4,December,22,4,0,2,3
A2FB-2D5D,3,2,4,PR839,4,2015,Qtr 4,December,23,4,1,3,2
A2FB-2D5D,3,2,5,PR3538,4,2019,Qtr 4,December,22,5,1,1,4
A2FB-2D5D,4,3,2,PR1989,3,2017,Qtr 4,December,22,3,3,2,2
A2FB-2D5D,3,3,4,PR2708,3,2018,Qtr 4,December,22,5,0,1,5
A2FB-2D5D,4,4,3,PR6674,1,2022,Qtr 4,December,21,4,0,1,2
A2FB-2D5D,4,5,3,PR5546,5,2021,Qtr 4,December,21,3,2,3,5
A2FB-2D5D,3,5,4,PR4494,3,2020,Qtr 4,December,21,4,1,3,3
A31A-A90C,3,2,4,PR5980,3,2022,Qtr 2,April,24,5,0,2,4
A31A-A90C,4,3,2,PR3911,3,2020,Qtr 2,April,24,3,1,2,4
A31A-A90C,3,3,4,PR1625,4,2017,Qtr 2,April,25,5,1,2,2
A31A-A90C,3,3,4,PR4903,4,2021,Qtr 2,April,24,5,3,2,2
A31A-A90C,3,4,4,PR2284,2,2018,Qtr 2,April,25,5,1,3,2
A31A-A90C,3,5,5,PR3032,4,2019,Qtr 2,April,25,5,1,2,5
A366-C17A,5,2,2,PR1510,4,2017,Qtr 1,March,1,3,2,2,4
A366-C17A,3,3,3,PR2148,2,2018,Qtr 1,March,1,3,2,1,2
A366-C17A,5,3,4,PR2883,3,2019,Qtr 1,March,1,5,3,2,4
A366-C17A,5,4,3,PR5781,2,2022,Qtr 1,February,28,4,0,2,5
A366-C17A,3,4,3,PR965,4,2016,Qtr 1,March,1,3,2,3,3
A366-C17A,4,4,4,PR4716,3,2021,Qtr 1,February,28,4,0,2,5
A366-C17A,5,5,3,PR537,4,2015,Qtr 1,March,2,4,1,3,5
A366-C17A,4,5,4,PR3737,2,2020,Qtr 1,February,29,5,3,3,3
A409-26AC,1,1,3,PR5298,2,2021,Qtr 3,September,7,3,0,3,2
A409-26AC,5,4,4,PR4271,3,2020,Qtr 3,September,7,5,1,1,3
A409-26AC,4,5,4,PR6404,4,2022,Qtr 3,September,7,4,0,3,3
A42A-4000,4,4,5,PR1423,3,2017,Qtr 1,January,20,5,1,3,3
A4A4-F49C,4,2,3,PR2281,4,2018,Qtr 2,April,24,4,2,3,4
